findFlightsBelow3000,sumPrice
"[{""name"":LAX},{""idTicket"":660,""idFlight"":659,""class"":economy,""price"":186.75},{""name"":LAS},{""name"":LAS},{""idTicket"":646,""idFlight"":643,""class"":firstClass,""price"":784.8},{""name"":DEN},{""name"":DEN},{""idTicket"":422,""idFlight"":419,""class"":firstClass,""price"":1189.2},{""name"":SJC}]",2160.75
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":102,""idFlight"":99,""class"":firstClass,""price"":284.4},{""name"":DFW},{""name"":DFW},{""idTicket"":370,""idFlight"":367,""class"":firstClass,""price"":805.1999999999999},{""name"":DEN}]",2159.85
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":80,""idFlight"":79,""class"":economy,""price"":1089.0},{""name"":EWR}]",2159.25
"[{""name"":LAX},{""idTicket"":1006,""idFlight"":1003,""class"":firstClass,""price"":474.0},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":637,""idFlight"":635,""class"":business,""price"":548},{""name"":BZN}]",2157.2
"[{""name"":LAX},{""idTicket"":1002,""idFlight"":999,""class"":firstClass,""price"":472.79999999999995},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":637,""idFlight"":635,""class"":business,""price"":548},{""name"":BZN}]",2156.0
"[{""name"":LAX},{""idTicket"":1010,""idFlight"":1007,""class"":firstClass,""price"":471.59999999999997},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":637,""idFlight"":635,""class"":business,""price"":548},{""name"":BZN}]",2154.8
"[{""name"":LAX},{""idTicket"":998,""idFlight"":995,""class"":firstClass,""price"":471.59999999999997},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":637,""idFlight"":635,""class"":business,""price"":548},{""name"":BZN}]",2154.8
"[{""name"":LAX},{""idTicket"":1005,""idFlight"":1003,""class"":business,""price"":395},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":642,""idFlight"":639,""class"":firstClass,""price"":621.6},{""name"":OKC}]",2151.8
"[{""name"":LAX},{""idTicket"":662,""idFlight"":659,""class"":firstClass,""price"":298.8},{""name"":LAS},{""name"":LAS},{""idTicket"":646,""idFlight"":643,""class"":firstClass,""price"":784.8},{""name"":DEN},{""name"":DEN},{""idTicket"":505,""idFlight"":503,""class"":business,""price"":1068},{""name"":SEA}]",2151.6
"[{""name"":LAX},{""idTicket"":661,""idFlight"":659,""class"":business,""price"":249},{""name"":LAS},{""name"":LAS},{""idTicket"":645,""idFlight"":643,""class"":business,""price"":654},{""name"":DEN},{""name"":DEN},{""idTicket"":232,""idFlight"":231,""class"":economy,""price"":1248.0},{""name"":EWR}]",2151.0
"[{""name"":LAX},{""idTicket"":1001,""idFlight"":999,""class"":business,""price"":394},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":642,""idFlight"":639,""class"":firstClass,""price"":621.6},{""name"":OKC}]",2150.8
"[{""name"":LAX},{""idTicket"":1004,""idFlight"":1003,""class"":economy,""price"":296.25},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":401,""idFlight"":399,""class"":business,""price"":908},{""name"":MEM}]",2150.25
"[{""name"":LAX},{""idTicket"":997,""idFlight"":995,""class"":business,""price"":393},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":642,""idFlight"":639,""class"":firstClass,""price"":621.6},{""name"":OKC}]",2149.8
"[{""name"":LAX},{""idTicket"":662,""idFlight"":659,""class"":firstClass,""price"":298.8},{""name"":LAS},{""name"":LAS},{""idTicket"":645,""idFlight"":643,""class"":business,""price"":654},{""name"":DEN},{""name"":DEN},{""idTicket"":245,""idFlight"":243,""class"":business,""price"":1197},{""name"":CMH}]",2149.8
"[{""name"":LAX},{""idTicket"":1009,""idFlight"":1007,""class"":business,""price"":393},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":642,""idFlight"":639,""class"":firstClass,""price"":621.6},{""name"":OKC}]",2149.8
"[{""name"":LAX},{""idTicket"":1000,""idFlight"":999,""class"":economy,""price"":295.5},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":401,""idFlight"":399,""class"":business,""price"":908},{""name"":MEM}]",2149.5
"[{""name"":LAX},{""idTicket"":996,""idFlight"":995,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":401,""idFlight"":399,""class"":business,""price"":908},{""name"":MEM}]",2148.75
"[{""name"":LAX},{""idTicket"":1008,""idFlight"":1007,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":401,""idFlight"":399,""class"":business,""price"":908},{""name"":MEM}]",2148.75
"[{""name"":LAX},{""idTicket"":105,""idFlight"":103,""class"":business,""price"":1427},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD}]",2148.5
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":529,""idFlight"":527,""class"":business,""price"":962},{""name"":ORD},{""name"":ORD},{""idTicket"":125,""idFlight"":123,""class"":business,""price"":115},{""name"":MSN}]",2147.25
"[{""name"":LAX},{""idTicket"":661,""idFlight"":659,""class"":business,""price"":249},{""name"":LAS},{""name"":LAS},{""idTicket"":646,""idFlight"":643,""class"":firstClass,""price"":784.8},{""name"":DEN},{""name"":DEN},{""idTicket"":266,""idFlight"":263,""class"":firstClass,""price"":1111.2},{""name"":ORD}]",2145.0
"[{""name"":LAX},{""idTicket"":661,""idFlight"":659,""class"":business,""price"":249},{""name"":LAS},{""name"":LAS},{""idTicket"":646,""idFlight"":643,""class"":firstClass,""price"":784.8},{""name"":DEN},{""name"":DEN},{""idTicket"":470,""idFlight"":467,""class"":firstClass,""price"":1110.0},{""name"":ORD}]",2143.8
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":529,""idFlight"":527,""class"":business,""price"":962},{""name"":ORD},{""name"":ORD},{""idTicket"":848,""idFlight"":847,""class"":economy,""price"":111.0},{""name"":GRR}]",2143.25
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":529,""idFlight"":527,""class"":business,""price"":962},{""name"":ORD},{""name"":ORD},{""idTicket"":864,""idFlight"":863,""class"":economy,""price"":110.25},{""name"":GRR}]",2142.5
"[{""name"":LAX},{""idTicket"":662,""idFlight"":659,""class"":firstClass,""price"":298.8},{""name"":LAS},{""name"":LAS},{""idTicket"":645,""idFlight"":643,""class"":business,""price"":654},{""name"":DEN},{""name"":DEN},{""idTicket"":422,""idFlight"":419,""class"":firstClass,""price"":1189.2},{""name"":SJC}]",2142.0
"[{""name"":LAX},{""idTicket"":1005,""idFlight"":1003,""class"":business,""price"":395},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":504,""idFlight"":503,""class"":economy,""price"":801.0},{""name"":SEA}]",2142.0
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":529,""idFlight"":527,""class"":business,""price"":962},{""name"":ORD},{""name"":ORD},{""idTicket"":860,""idFlight"":859,""class"":economy,""price"":109.5},{""name"":GRR}]",2141.75
"[{""name"":LAX},{""idTicket"":661,""idFlight"":659,""class"":business,""price"":249},{""name"":LAS},{""name"":LAS},{""idTicket"":646,""idFlight"":643,""class"":firstClass,""price"":784.8},{""name"":DEN},{""name"":DEN},{""idTicket"":406,""idFlight"":403,""class"":firstClass,""price"":1107.6},{""name"":ORD}]",2141.3999999999996
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":529,""idFlight"":527,""class"":business,""price"":962},{""name"":ORD},{""name"":ORD},{""idTicket"":856,""idFlight"":855,""class"":economy,""price"":108.75},{""name"":GRR}]",2141.0
"[{""name"":LAX},{""idTicket"":1001,""idFlight"":999,""class"":business,""price"":394},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":504,""idFlight"":503,""class"":economy,""price"":801.0},{""name"":SEA}]",2141.0
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":529,""idFlight"":527,""class"":business,""price"":962},{""name"":ORD},{""name"":ORD},{""idTicket"":852,""idFlight"":851,""class"":economy,""price"":108.0},{""name"":GRR}]",2140.25
"[{""name"":LAX},{""idTicket"":661,""idFlight"":659,""class"":business,""price"":249},{""name"":LAS},{""name"":LAS},{""idTicket"":646,""idFlight"":643,""class"":firstClass,""price"":784.8},{""name"":DEN},{""name"":DEN},{""idTicket"":670,""idFlight"":667,""class"":firstClass,""price"":1106.3999999999999},{""name"":ORD}]",2140.2
"[{""name"":LAX},{""idTicket"":1004,""idFlight"":1003,""class"":economy,""price"":296.25},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":244,""idFlight"":243,""class"":economy,""price"":897.75},{""name"":CMH}]",2140.0
"[{""name"":LAX},{""idTicket"":997,""idFlight"":995,""class"":business,""price"":393},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":504,""idFlight"":503,""class"":economy,""price"":801.0},{""name"":SEA}]",2140.0
"[{""name"":LAX},{""idTicket"":1009,""idFlight"":1007,""class"":business,""price"":393},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":504,""idFlight"":503,""class"":economy,""price"":801.0},{""name"":SEA}]",2140.0
"[{""name"":LAX},{""idTicket"":1000,""idFlight"":999,""class"":economy,""price"":295.5},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":244,""idFlight"":243,""class"":economy,""price"":897.75},{""name"":CMH}]",2139.25
"[{""name"":LAX},{""idTicket"":661,""idFlight"":659,""class"":business,""price"":249},{""name"":LAS},{""name"":LAS},{""idTicket"":646,""idFlight"":643,""class"":firstClass,""price"":784.8},{""name"":DEN},{""name"":DEN},{""idTicket"":682,""idFlight"":679,""class"":firstClass,""price"":1105.2},{""name"":ORD}]",2139.0
"[{""name"":LAX},{""idTicket"":1008,""idFlight"":1007,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":244,""idFlight"":243,""class"":economy,""price"":897.75},{""name"":CMH}]",2138.5
"[{""name"":LAX},{""idTicket"":996,""idFlight"":995,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":244,""idFlight"":243,""class"":economy,""price"":897.75},{""name"":CMH}]",2138.5
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":824,""idFlight"":823,""class"":economy,""price"":346.5},{""name"":SGF}]",2138.25
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":90,""idFlight"":87,""class"":firstClass,""price"":1068.0},{""name"":MCO}]",2138.25
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":238,""idFlight"":235,""class"":firstClass,""price"":1066.8},{""name"":MCO}]",2137.05
"[{""name"":LAX},{""idTicket"":1006,""idFlight"":1003,""class"":firstClass,""price"":474.0},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":641,""idFlight"":639,""class"":business,""price"":518},{""name"":OKC}]",2127.2
"[{""name"":LAX},{""idTicket"":1002,""idFlight"":999,""class"":firstClass,""price"":472.79999999999995},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":641,""idFlight"":639,""class"":business,""price"":518},{""name"":OKC}]",2126.0
"[{""name"":LAX},{""idTicket"":1004,""idFlight"":1003,""class"":economy,""price"":296.25},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":264,""idFlight"":263,""class"":economy,""price"":694.5},{""name"":ORD}]",2125.95
"[{""name"":LAX},{""idTicket"":1004,""idFlight"":1003,""class"":economy,""price"":296.25},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":468,""idFlight"":467,""class"":economy,""price"":693.75},{""name"":ORD}]",2125.2
"[{""name"":LAX},{""idTicket"":1000,""idFlight"":999,""class"":economy,""price"":295.5},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":264,""idFlight"":263,""class"":economy,""price"":694.5},{""name"":ORD}]",2125.2
"[{""name"":LAX},{""idTicket"":1010,""idFlight"":1007,""class"":firstClass,""price"":471.59999999999997},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":641,""idFlight"":639,""class"":business,""price"":518},{""name"":OKC}]",2124.8
"[{""name"":LAX},{""idTicket"":998,""idFlight"":995,""class"":firstClass,""price"":471.59999999999997},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":641,""idFlight"":639,""class"":business,""price"":518},{""name"":OKC}]",2124.8
"[{""name"":LAX},{""idTicket"":1000,""idFlight"":999,""class"":economy,""price"":295.5},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":468,""idFlight"":467,""class"":economy,""price"":693.75},{""name"":ORD}]",2124.45
"[{""name"":LAX},{""idTicket"":996,""idFlight"":995,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":264,""idFlight"":263,""class"":economy,""price"":694.5},{""name"":ORD}]",2124.45
"[{""name"":LAX},{""idTicket"":1008,""idFlight"":1007,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":264,""idFlight"":263,""class"":economy,""price"":694.5},{""name"":ORD}]",2124.45
"[{""name"":LAX},{""idTicket"":1008,""idFlight"":1007,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":468,""idFlight"":467,""class"":economy,""price"":693.75},{""name"":ORD}]",2123.7
"[{""name"":LAX},{""idTicket"":1004,""idFlight"":1003,""class"":economy,""price"":296.25},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":404,""idFlight"":403,""class"":economy,""price"":692.25},{""name"":ORD}]",2123.7
"[{""name"":LAX},{""idTicket"":996,""idFlight"":995,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":468,""idFlight"":467,""class"":economy,""price"":693.75},{""name"":ORD}]",2123.7
"[{""name"":LAX},{""idTicket"":661,""idFlight"":659,""class"":business,""price"":249},{""name"":LAS},{""name"":LAS},{""idTicket"":646,""idFlight"":643,""class"":firstClass,""price"":784.8},{""name"":DEN},{""name"":DEN},{""idTicket"":402,""idFlight"":399,""class"":firstClass,""price"":1089.6},{""name"":MEM}]",2123.3999999999996
"[{""name"":LAX},{""idTicket"":1000,""idFlight"":999,""class"":economy,""price"":295.5},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":404,""idFlight"":403,""class"":economy,""price"":692.25},{""name"":ORD}]",2122.95
"[{""name"":LAX},{""idTicket"":1004,""idFlight"":1003,""class"":economy,""price"":296.25},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":668,""idFlight"":667,""class"":economy,""price"":691.5},{""name"":ORD}]",2122.95
"[{""name"":LAX},{""idTicket"":660,""idFlight"":659,""class"":economy,""price"":186.75},{""name"":LAS},{""name"":LAS},{""idTicket"":645,""idFlight"":643,""class"":business,""price"":654},{""name"":DEN},{""name"":DEN},{""idTicket"":506,""idFlight"":503,""class"":firstClass,""price"":1281.6},{""name"":SEA}]",2122.35
"[{""name"":LAX},{""idTicket"":1004,""idFlight"":1003,""class"":economy,""price"":296.25},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":680,""idFlight"":679,""class"":economy,""price"":690.75},{""name"":ORD}]",2122.2
"[{""name"":LAX},{""idTicket"":996,""idFlight"":995,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":404,""idFlight"":403,""class"":economy,""price"":692.25},{""name"":ORD}]",2122.2
"[{""name"":LAX},{""idTicket"":1008,""idFlight"":1007,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":404,""idFlight"":403,""class"":economy,""price"":692.25},{""name"":ORD}]",2122.2
"[{""name"":LAX},{""idTicket"":1000,""idFlight"":999,""class"":economy,""price"":295.5},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":668,""idFlight"":667,""class"":economy,""price"":691.5},{""name"":ORD}]",2122.2
"[{""name"":LAX},{""idTicket"":1000,""idFlight"":999,""class"":economy,""price"":295.5},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":680,""idFlight"":679,""class"":economy,""price"":690.75},{""name"":ORD}]",2121.45
"[{""name"":LAX},{""idTicket"":996,""idFlight"":995,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":668,""idFlight"":667,""class"":economy,""price"":691.5},{""name"":ORD}]",2121.45
"[{""name"":LAX},{""idTicket"":1008,""idFlight"":1007,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":668,""idFlight"":667,""class"":economy,""price"":691.5},{""name"":ORD}]",2121.45
"[{""name"":LAX},{""idTicket"":1008,""idFlight"":1007,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":680,""idFlight"":679,""class"":economy,""price"":690.75},{""name"":ORD}]",2120.7
"[{""name"":LAX},{""idTicket"":996,""idFlight"":995,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":680,""idFlight"":679,""class"":economy,""price"":690.75},{""name"":ORD}]",2120.7
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":500,""idFlight"":499,""class"":economy,""price"":328.5},{""name"":OMA}]",2120.25
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":800,""idFlight"":799,""class"":economy,""price"":328.5},{""name"":OMA}]",2120.25
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":792,""idFlight"":791,""class"":economy,""price"":327.75},{""name"":OMA}]",2119.5
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":529,""idFlight"":527,""class"":business,""price"":962},{""name"":ORD},{""name"":ORD},{""idTicket"":124,""idFlight"":123,""class"":economy,""price"":86.25},{""name"":MSN}]",2118.5
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":796,""idFlight"":795,""class"":economy,""price"":326.25},{""name"":OMA}]",2118.0
"[{""name"":LAX},{""idTicket"":1004,""idFlight"":1003,""class"":economy,""price"":296.25},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":266,""idFlight"":263,""class"":firstClass,""price"":1111.2},{""name"":ORD}]",2116.95
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":816,""idFlight"":815,""class"":economy,""price"":324.75},{""name"":PIT}]",2116.5
"[{""name"":LAX},{""idTicket"":1000,""idFlight"":999,""class"":economy,""price"":295.5},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":266,""idFlight"":263,""class"":firstClass,""price"":1111.2},{""name"":ORD}]",2116.2
"[{""name"":LAX},{""idTicket"":661,""idFlight"":659,""class"":business,""price"":249},{""name"":LAS},{""name"":LAS},{""idTicket"":645,""idFlight"":643,""class"":business,""price"":654},{""name"":DEN},{""name"":DEN},{""idTicket"":482,""idFlight"":479,""class"":firstClass,""price"":1213.2},{""name"":SFO}]",2116.2
"[{""name"":LAX},{""idTicket"":661,""idFlight"":659,""class"":business,""price"":249},{""name"":LAS},{""name"":LAS},{""idTicket"":645,""idFlight"":643,""class"":business,""price"":654},{""name"":DEN},{""name"":DEN},{""idTicket"":230,""idFlight"":227,""class"":firstClass,""price"":1213.2},{""name"":SFO}]",2116.2
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":820,""idFlight"":819,""class"":economy,""price"":324.0},{""name"":PIT}]",2115.75
"[{""name"":LAX},{""idTicket"":1004,""idFlight"":1003,""class"":economy,""price"":296.25},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":470,""idFlight"":467,""class"":firstClass,""price"":1110.0},{""name"":ORD}]",2115.75
"[{""name"":LAX},{""idTicket"":1005,""idFlight"":1003,""class"":business,""price"":395},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":229,""idFlight"":227,""class"":business,""price"":1011},{""name"":SFO}]",2115.5
"[{""name"":LAX},{""idTicket"":1005,""idFlight"":1003,""class"":business,""price"":395},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":481,""idFlight"":479,""class"":business,""price"":1011},{""name"":SFO}]",2115.5
"[{""name"":LAX},{""idTicket"":1008,""idFlight"":1007,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":266,""idFlight"":263,""class"":firstClass,""price"":1111.2},{""name"":ORD}]",2115.45
"[{""name"":LAX},{""idTicket"":996,""idFlight"":995,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":266,""idFlight"":263,""class"":firstClass,""price"":1111.2},{""name"":ORD}]",2115.45
"[{""name"":LAX},{""idTicket"":1000,""idFlight"":999,""class"":economy,""price"":295.5},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":470,""idFlight"":467,""class"":firstClass,""price"":1110.0},{""name"":ORD}]",2115.0
